Div;Season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HomeBookmaker;DrawBookmaker;AwayBookmaker;avg_home_spectator;avg_away_spectator
SP1;09_10;18.04.2010;La Coruna;Almeria;0;0;D;0;0;D;01. Sep;03. Mrz;03. Jul;18316;12715
SP1;09_10;18.04.2010;Malaga;Valladolid;0;0;D;0;0;D;2.0;03. Mrz;03. Mrz;24849;17417
SP1;09_10;18.04.2010;Real Madrid;Valencia;2;0;H;1;0;H;Jan 35;04. Mai;07. Mrz;71328;38263
SP1;09_10;18.04.2010;Tenerife;Getafe;3;2;H;1;1;D;Feb 25;03. Feb;02. Sep;16899;10500
SP1;09_10;18.04.2010;Xerez;Santander;2;2;D;1;1;D;02. Mrz;03. Mrz;Feb 75;10783;18555
SP1;09_10;19.04.2010;Mallorca;Osasuna;2;0;H;1;0;H;01. Jun;03. Jun;5.0;15184;17823
SP1;09_10;24.04.2010;Barcelona;Xerez;3;1;H;2;1;H;01. Jan;07. Mrz;15.0;71947;10783
SP1;09_10;24.04.2010;Valencia;La Coruna;1;0;H;1;0;H;Jan 45;03. Sep;06. Mai;38263;18316
SP1;09_10;24.04.2010;Zaragoza;Real Madrid;1;2;A;0;0;D;07. Aug;04. Jun;Jan 33;19079;71328
SP1;09_10;25.04.2010;Almeria;Espanol;0;1;A;0;0;D;02. Jan;02. Sep;03. Mai;12715;23832
SP1;09_10;25.04.2010;Ath Madrid;Tenerife;3;1;H;2;0;H;01. Jul;03. Jun;04. Feb;44605;16899
SP1;09_10;25.04.2010;Getafe;Sevilla;4;3;H;1;2;A;02. Jul;03. Mrz;02. Mrz;10500;41507
SP1;09_10;25.04.2010;Mallorca;Malaga;1;1;D;0;0;D;01. Mai;03. Sep;05. Mai;15184;24849
SP1;09_10;25.04.2010;Santander;Villarreal;1;2;A;1;0;H;02. Jun;03. Mrz;02. Apr;18555;19159
SP1;09_10;25.04.2010;Sp Gijon;Valladolid;0;2;A;0;0;D;02. Jan;03. Mrz;03. Jan;22945;17417
SP1;09_10;26.04.2010;Osasuna;Ath Bilbao;0;0;D;0;0;D;02. Mrz;03. Jan;02. Sep;17823;35000
SP1;09_10;01.05.2010;Espanol;Valencia;0;2;A;0;0;D;Feb 65;03. Jan;02. Mai;23832;38263
SP1;09_10;01.05.2010;La Coruna;Zaragoza;0;1;A;0;0;D;02. Mrz;03. Mrz;02. Jul;18316;19079
SP1;09_10;01.05.2010;Malaga;Sp Gijon;1;1;D;0;1;A;Jan 85;03. Apr;03. Aug;24849;22945
SP1;09_10;01.05.2010;Tenerife;Santander;2;1;H;1;0;H;2.0;03. Mrz;03. Mrz;16899;18555
SP1;09_10;01.05.2010;Valladolid;Getafe;0;0;D;0;0;D;02. Mrz;03. Mrz;02. Jul;17417;10500
SP1;09_10;01.05.2010;Villarreal;Barcelona;1;4;A;0;3;A;05. Apr;03. Jul;Jan 55;19159;71947
SP1;09_10;01.05.2010;Xerez;Almeria;2;1;H;1;1;D;02. Mrz;03. Mrz;02. Jul;10783;12715
SP1;09_10;02.05.2010;Ath Bilbao;Mallorca;1;3;A;1;1;D;02. Mai;Mrz 25;Mrz 25;35000;15184
SP1;09_10;02.05.2010;Real Madrid;Osasuna;3;2;H;2;2;D;01. Dez;7.0;14.0;71328;17823
SP1;09_10;02.05.2010;Sevilla;Ath Madrid;3;1;H;3;1;H;01. Apr;04. Jan;7.0;41507;44605
SP1;09_10;04.05.2010;Almeria;Villarreal;4;2;H;3;0;H;02. Sep;03. Mrz;02. Feb;12715;19159
SP1;09_10;04.05.2010;Barcelona;Tenerife;4;1;H;1;1;D;01. Jul;07. Mai;20.0;71947;16899
SP1;09_10;04.05.2010;Getafe;Sp Gijon;1;1;D;0;1;A;01. Jun;03. Jun;5.0;10500;22945
SP1;09_10;04.05.2010;Valencia;Xerez;3;1;H;1;1;D;01. Feb;05. Mai;12.0;38263;10783
SP1;09_10;05.05.2010;Ath Bilbao;Malaga;1;1;D;1;1;D;01. Aug;03. Apr;4.0;35000;24849
SP1;09_10;05.05.2010;Ath Madrid;Valladolid;3;1;H;1;0;H;2.0;03. Mrz;03. Mrz;44605;17417
SP1;09_10;05.05.2010;Mallorca;Real Madrid;1;4;A;1;1;D;5.0;03. Sep;Jan 55;15184;71328
SP1;09_10;05.05.2010;Osasuna;La Coruna;3;1;H;3;1;H;Jan 65;03. Mai;04. Jun;17823;18316
SP1;09_10;05.05.2010;Santander;Sevilla;1;5;A;0;2;A;02. Sep;03. Mrz;02. Feb;18555;41507
SP1;09_10;05.05.2010;Zaragoza;Espanol;1;0;H;0;0;D;01. Aug;03. Apr;4.0;19079;23832
SP1;09_10;08.05.2010;Espanol;Osasuna;2;1;H;0;1;A;01. Sep;03. Feb;03. Aug;23832;17823
SP1;09_10;08.05.2010;Getafe;Malaga;2;1;H;1;0;H;Jan 75;03. Apr;04. Mrz;10500;24849
SP1;09_10;08.05.2010;La Coruna;Mallorca;1;0;H;0;0;D;03. Apr;03. Mai;01. Sep;18316;15184
SP1;09_10;08.05.2010;Real Madrid;Ath Bilbao;5;1;H;1;1;D;01. Dez;7.0;14.0;71328;35000
SP1;09_10;08.05.2010;Sevilla;Barcelona;2;3;A;0;2;A;05. Mrz;4.0;01. Mai;41507;71947
SP1;09_10;08.05.2010;Sp Gijon;Ath Madrid;1;1;D;0;0;D;01. Mai;4.0;5.0;22945;44605
SP1;09_10;08.05.2010;Tenerife;Almeria;2;2;D;1;1;D;01. Jul;03. Mai;04. Apr;16899;12715
SP1;09_10;08.05.2010;Valladolid;Santander;2;1;H;0;1;A;2.0;03. Mrz;03. Mrz;17417;18555
SP1;09_10;08.05.2010;Villarreal;Valencia;2;0;H;2;0;H;01. Jun;03. Jun;5.0;19159;38263
SP1;09_10;08.05.2010;Xerez;Zaragoza;3;2;H;1;0;H;02. Aug;03. Feb;02. Mrz;10783;19079
SP1;09_10;15.05.2010;Almeria;Sevilla;2;3;A;1;1;D;7.0;04. Jan;01. Apr;12715;41507
SP1;09_10;15.05.2010;Ath Bilbao;La Coruna;2;0;H;1;0;H;01. Aug;03. Apr;4.0;35000;18316
SP1;09_10;15.05.2010;Ath Madrid;Getafe;0;3;A;0;1;A;04. Jun;03. Mai;Jan 65;44605;10500
SP1;09_10;15.05.2010;Mallorca;Espanol;2;0;H;1;0;H;01. Mrz;5.0;8.0;15184;23832
SP1;09_10;15.05.2010;Zaragoza;Villarreal;3;3;D;3;1;H;03. Jun;03. Mai;Jan 85;19079;19159
SP1;09_10;16.05.2010;Barcelona;Valladolid;4;0;H;2;0;H;01. Mai;10.0;20.0;71947;17417
SP1;09_10;16.05.2010;Malaga;Real Madrid;1;1;D;1;0;H;6.0;6.0;01. Mrz;24849;71328
SP1;09_10;16.05.2010;Osasuna;Xerez;1;1;D;0;0;D;02. Mai;03. Mrz;02. Mai;17823;10783
SP1;09_10;16.05.2010;Santander;Sp Gijon;2;0;H;1;0;H;Jan 25;5.0;10.0;18555;22945
SP1;09_10;16.05.2010;Valencia;Tenerife;1;0;H;0;0;D;02. Jan;03. Apr;3.0;38263;16899
SP1;10_11;28.08.2010;Hercules;Ath Bilbao;0;1;A;0;0;D;02. Jun;03. Jan;02. Mai;14190;36642
SP1;10_11;28.08.2010;Levante;Sevilla;1;4;A;1;2;A;03. Jan;03. Mrz;02. Jan;7184;37830
SP1;10_11;28.08.2010;Malaga;Valencia;1;3;A;1;1;D;02. Jul;03. Feb;02. Apr;23918;41642
SP1;10_11;29.08.2010;Espanol;Getafe;3;1;H;1;0;H;2.0;03. Feb;03. Apr;27229;11347
SP1;10_11;29.08.2010;La Coruna;Zaragoza;0;0;D;0;0;D;2.0;03. Feb;03. Apr;18932;24632
SP1;10_11;29.08.2010;Mallorca;Real Madrid;0;0;D;0;0;D;7.0;04. Jan;01. Apr;13036;74921
SP1;10_11;29.08.2010;Osasuna;Almeria;0;0;D;0;0;D;2.0;03. Feb;03. Apr;17008;12486
SP1;10_11;29.08.2010;Santander;Barcelona;0;3;A;0;2;A;9.0;5.0;Jan 27;16515;78097
SP1;10_11;29.08.2010;Sociedad;Villarreal;1;0;H;0;0;D;02. Jul;03. Feb;02. Apr;19927;17263
SP1;10_11;30.08.2010;Ath Madrid;Sp Gijon;4;0;H;2;0;H;01. Mai;03. Aug;05. Jul;40815;20329
SP1;10_11;11.09.2010;Ath Bilbao;Ath Madrid;1;2;A;0;1;A;Feb 75;03. Mrz;02. Mrz;36642;40815
SP1;10_11;11.09.2010;Barcelona;Hercules;0;2;A;0;1;A;01. Jul;07. Mai;20.0;78097;14190
SP1;10_11;11.09.2010;Real Madrid;Osasuna;1;0;H;0;0;D;Jan 15;06. Feb;14.0;74921;17008
SP1;10_11;11.09.2010;Valencia;Santander;1;0;H;1;0;H;01. Mai;03. Sep;05. Mai;41642;16515
SP1;10_11;12.09.2010;Getafe;Levante;4;1;H;2;1;H;01. Jun;03. Jun;5.0;11347;7184
SP1;10_11;12.09.2010;Sevilla;La Coruna;0;0;D;0;0;D;Jan 55;03. Aug;05. Feb;37830;18932
SP1;10_11;12.09.2010;Sp Gijon;Mallorca;2;0;H;0;0;D;02. Mrz;03. Feb;02. Aug;20329;13036
SP1;10_11;12.09.2010;Villarreal;Espanol;4;0;H;2;0;H;Jan 75;03. Apr;04. Mrz;17263;27229
SP1;10_11;12.09.2010;Zaragoza;Malaga;3;5;A;1;5;A;01. Sep;03. Mrz;03. Jul;24632;23918
SP1;10_11;13.09.2010;Almeria;Sociedad;2;2;D;1;2;A;02. Feb;03. Mrz;02. Sep;12486;19927
SP1;10_11;18.09.2010;Espanol;Almeria;1;0;H;0;0;D;2.0;03. Feb;03. Apr;27229;12486
SP1;10_11;18.09.2010;Mallorca;Osasuna;2;0;H;1;0;H;Jan 85;03. Apr;03. Aug;13036;17008
SP1;10_11;18.09.2010;Sociedad;Real Madrid;1;2;A;0;0;D;7.0;04. Jan;01. Apr;19927;74921
SP1;10_11;18.09.2010;Sp Gijon;Ath Bilbao;2;2;D;2;1;H;02. Apr;03. Mrz;02. Jun;20329;36642
SP1;10_11;19.09.2010;Ath Madrid;Barcelona;1;2;A;1;2;A;4.0;03. Jun;Jan 75;40815;78097
SP1;10_11;19.09.2010;Hercules;Valencia;1;2;A;1;2;A;02. Sep;03. Mrz;02. Feb;14190;41642
SP1;10_11;19.09.2010;Levante;Villarreal;1;2;A;0;2;A;03. Mrz;03. Mrz;2.0;7184;17263
SP1;10_11;19.09.2010;Malaga;Sevilla;1;2;A;1;2;A;03. Jan;03. Mrz;02. Jan;23918;37830
SP1;10_11;19.09.2010;Santander;Zaragoza;2;0;H;0;0;D;02. Feb;03. Mrz;02. Sep;16515;24632
SP1;10_11;20.09.2010;La Coruna;Getafe;2;2;D;0;1;A;02. Feb;03. Feb;3.0;18932;11347
SP1;10_11;21.09.2010;Ath Bilbao;Mallorca;3;0;H;1;0;H;2.0;03. Mrz;03. Mrz;36642;13036
SP1;10_11;21.09.2010;Osasuna;Sociedad;3;1;H;2;1;H;02. Jan;03. Jan;03. Mrz;17008;19927
SP1;10_11;21.09.2010;Real Madrid;Espanol;3;0;H;1;0;H;Jan 15;06. Feb;14.0;74921;27229
SP1;10_11;22.09.2010;Almeria;Levante;0;1;A;0;1;A;Jan 85;03. Mrz;4.0;12486;7184
SP1;10_11;22.09.2010;Barcelona;Sp Gijon;1;0;H;0;0;D;01. Dez;7.0;14.0;78097;20329
SP1;10_11;22.09.2010;Valencia;Ath Madrid;1;1;D;0;1;A;02. Feb;03. Mrz;02. Sep;41642;40815
SP1;10_11;22.09.2010;Zaragoza;Hercules;0;0;D;0;0;D;2.0;03. Mrz;03. Mrz;24632;14190
SP1;10_11;23.09.2010;Getafe;Malaga;0;2;A;0;0;D;01. Aug;03. Apr;4.0;11347;23918
SP1;10_11;23.09.2010;Sevilla;Santander;1;1;D;1;0;H;Jan 45;03. Sep;06. Mai;37830;16515
SP1;10_11;23.09.2010;Villarreal;La Coruna;1;0;H;1;0;H;Jan 75;03. Apr;04. Mrz;17263;18932
SP1;10_11;25.09.2010;Ath Bilbao;Barcelona;1;3;A;0;0;D;5.0;03. Jun;01. Jun;36642;78097
SP1;10_11;25.09.2010;Levante;Real Madrid;0;0;D;0;0;D;8.0;5.0;01. Mrz;7184;74921
SP1;10_11;25.09.2010;Sp Gijon;Valencia;0;2;A;0;2;A;03. Jan;03. Mrz;02. Jan;20329;41642
SP1;10_11;26.09.2010;Ath Madrid;Zaragoza;1;0;H;1;0;H;01. Mai;03. Sep;05. Mai;40815;24632
SP1;10_11;26.09.2010;Espanol;Osasuna;1;0;H;1;0;H;02. Jan;03. Jan;03. Mrz;27229;17008
SP1;10_11;26.09.2010;Hercules;Sevilla;2;0;H;2;0;H;3.0;03. Feb;02. Feb;14190;37830
SP1;10_11;26.09.2010;La Coruna;Almeria;0;2;A;0;2;A;02. Mai;03. Feb;03. Mrz;18932;12486
SP1;10_11;26.09.2010;Mallorca;Sociedad;2;0;H;1;0;H;2.0;03. Mrz;03. Mrz;13036;19927
SP1;10_11;26.09.2010;Santander;Getafe;0;1;A;0;1;A;02. Mrz;03. Feb;02. Aug;16515;11347
SP1;10_11;27.09.2010;Malaga;Villarreal;2;3;A;2;3;A;Feb 65;03. Mrz;02. Apr;23918;17263
SP1;10_11;02.10.2010;Sociedad;Espanol;1;0;H;0;0;D;02. Feb;03. Feb;3.0;19927;27229
SP1;10_11;02.10.2010;Valencia;Ath Bilbao;2;1;H;1;0;H;01. Jun;03. Jun;5.0;41642;36642
SP1;10_11;02.10.2010;Zaragoza;Sp Gijon;2;2;D;0;1;A;2.0;03. Mrz;03. Mrz;24632;20329
SP1;10_11;03.10.2010;Almeria;Malaga;1;1;D;0;0;D;02. Jan;03. Feb;03. Feb;12486;23918
SP1;10_11;03.10.2010;Barcelona;Mallorca;1;1;D;1;1;D;Jan 18;6.0;12.0;78097;13036
SP1;10_11;03.10.2010;Getafe;Hercules;3;0;H;2;0;H;2.0;03. Mrz;03. Mrz;11347;14190
SP1;10_11;03.10.2010;Osasuna;Levante;1;1;D;0;0;D;01. Aug;03. Apr;4.0;17008;7184
SP1;10_11;03.10.2010;Real Madrid;La Coruna;6;1;H;3;0;H;01. Feb;05. Mai;12.0;74921;18932
SP1;10_11;03.10.2010;Sevilla;Ath Madrid;3;1;H;2;0;H;02. Feb;03. Mrz;02. Sep;37830;40815
SP1;10_11;03.10.2010;Villarreal;Santander;2;0;H;2;0;H;Jan 55;03. Jul;05. Apr;17263;16515
SP1;10_11;16.10.2010;Ath Madrid;Getafe;2;0;H;1;0;H;01. Aug;03. Apr;4.0;40815;11347
SP1;10_11;16.10.2010;Barcelona;Valencia;2;1;H;0;1;A;01. Apr;04. Jan;7.0;78097;41642
SP1;10_11;16.10.2010;Malaga;Real Madrid;1;4;A;0;2;A;07. Mrz;04. Apr;Jan 37;23918;74921
SP1;10_11;17.10.2010;Ath Bilbao;Zaragoza;2;1;H;2;0;H;Jan 75;03. Apr;04. Mrz;36642;24632
SP1;10_11;17.10.2010;La Coruna;Osasuna;0;0;D;0;0;D;02. Feb;03. Feb;3.0;18932;17008
SP1;10_11;17.10.2010;Levante;Sociedad;2;1;H;0;0;D;02. Mrz;03. Feb;02. Aug;7184;19927
SP1;10_11;17.10.2010;Mallorca;Espanol;0;1;A;0;1;A;01. Sep;03. Mrz;03. Jul;13036;27229
SP1;10_11;17.10.2010;Santander;Almeria;1;0;H;1;0;H;02. Jan;03. Feb;03. Feb;16515;12486
SP1;10_11;17.10.2010;Sp Gijon;Sevilla;2;0;H;1;0;H;3.0;03. Feb;02. Feb;20329;37830
SP1;10_11;18.10.2010;Hercules;Villarreal;2;2;D;2;1;H;02. Mai;03. Mrz;02. Mai;14190;17263
SP1;10_11;23.10.2010;Real Madrid;Santander;6;1;H;3;0;H;Jan 15;06. Feb;14.0;74921;16515
SP1;10_11;23.10.2010;Valencia;Mallorca;1;2;A;1;2;A;Jan 55;03. Jul;05. Apr;41642;13036
SP1;10_11;23.10.2010;Zaragoza;Barcelona;0;2;A;0;1;A;9.0;5.0;Jan 28;24632;78097
SP1;10_11;24.10.2010;Almeria;Hercules;1;1;D;0;1;A;02. Feb;03. Feb;3.0;12486;14190
SP1;10_11;24.10.2010;Espanol;Levante;2;1;H;1;0;H;01. Aug;03. Apr;4.0;27229;7184
SP1;10_11;24.10.2010;Getafe;Sp Gijon;3;0;H;1;0;H;01. Jul;03. Mai;04. Apr;11347;20329
SP1;10_11;24.10.2010;Osasuna;Malaga;3;0;H;2;0;H;02. Feb;03. Feb;3.0;17008;23918
SP1;10_11;24.10.2010;Sevilla;Ath Bilbao;4;3;H;2;0;H;01. Jul;03. Mai;04. Apr;37830;36642
SP1;10_11;24.10.2010;Villarreal;Ath Madrid;2;0;H;1;0;H;02. Feb;03. Mrz;02. Sep;17263;40815
SP1;10_11;25.10.2010;Sociedad;La Coruna;3;0;H;1;0;H;02. Feb;03. Feb;3.0;19927;18932
SP1;10_11;30.10.2010;Barcelona;Sevilla;5;0;H;2;0;H;Jan 33;04. Jun;07. Aug;78097;37830
SP1;10_11;30.10.2010;Hercules;Real Madrid;1;3;A;1;0;H;08. Mai;04. Aug;01. Mrz;14190;74921
SP1;10_11;30.10.2010;Valencia;Zaragoza;1;1;D;1;1;D;Jan 45;03. Sep;06. Mai;41642;24632
SP1;10_11;31.10.2010;Ath Bilbao;Getafe;3;0;H;2;0;H;2.0;03. Mrz;03. Mrz;36642;11347
SP1;10_11;31.10.2010;Ath Madrid;Almeria;1;1;D;1;1;D;Jan 55;03. Jul;05. Apr;40815;12486
SP1;10_11;31.10.2010;La Coruna;Espanol;3;0;H;1;0;H;02. Apr;03. Jan;02. Aug;18932;27229
SP1;10_11;31.10.2010;Malaga;Sociedad;1;2;A;0;1;A;02. Jan;03. Feb;03. Feb;23918;19927
SP1;10_11;31.10.2010;Santander;Osasuna;4;1;H;2;0;H;02. Mrz;02. Sep;03. Jan;16515;17008
SP1;10_11;31.10.2010;Sp Gijon;Villarreal;1;1;D;0;0;D;3.0;03. Feb;02. Feb;20329;17263
SP1;10_11;01.11.2010;Mallorca;Levante;2;1;H;0;1;A;01. Jul;03. Mai;04. Apr;13036;7184
SP1;10_11;06.11.2010;Espanol;Malaga;1;0;H;1;0;H;01. Sep;03. Mrz;03. Jul;27229;23918
SP1;10_11;06.11.2010;Sociedad;Santander;1;0;H;1;0;H;01. Sep;03. Mrz;03. Jul;19927;16515
SP1;10_11;07.11.2010;Almeria;Sp Gijon;1;1;D;1;0;H;2.0;03. Feb;03. Apr;12486;20329
SP1;10_11;07.11.2010;Getafe;Barcelona;1;3;A;0;2;A;07. Mrz;04. Mai;Jan 35;11347;78097
SP1;10_11;07.11.2010;Levante;La Coruna;1;2;A;0;1;A;02. Mrz;03. Feb;02. Aug;7184;18932
SP1;10_11;07.11.2010;Osasuna;Hercules;3;0;H;1;0;H;02. Jan;03. Mrz;03. Jan;17008;14190
SP1;10_11;07.11.2010;Real Madrid;Ath Madrid;2;0;H;2;0;H;01. Mrz;5.0;8.0;74921;40815
SP1;10_11;07.11.2010;Villarreal;Ath Bilbao;4;1;H;2;1;H;Jan 75;03. Apr;04. Mrz;17263;36642
SP1;10_11;07.11.2010;Zaragoza;Mallorca;3;2;H;0;1;A;02. Apr;03. Feb;02. Jul;24632;13036
SP1;10_11;08.11.2010;Sevilla;Valencia;2;0;H;0;0;D;02. Jan;03. Mrz;03. Jan;37830;41642
SP1;10_11;13.11.2010;Ath Bilbao;Almeria;1;0;H;1;0;H;Jan 65;03. Mai;04. Jun;36642;12486
SP1;10_11;13.11.2010;Ath Madrid;Osasuna;3;0;H;2;0;H;01. Jun;03. Jun;5.0;40815;17008
SP1;10_11;13.11.2010;Barcelona;Villarreal;3;1;H;1;1;D;Jan 28;5.0;9.0;78097;17263
SP1;10_11;14.11.2010;Hercules;Sociedad;2;1;H;0;1;A;02. Feb;03. Feb;3.0;14190;19927
SP1;10_11;14.11.2010;Malaga;Levante;1;0;H;0;0;D;2.0;03. Mrz;03. Mrz;23918;7184
SP1;10_11;14.11.2010;Mallorca;La Coruna;0;0;D;0;0;D;01. Aug;03. Apr;4.0;13036;18932
SP1;10_11;14.11.2010;Santander;Espanol;0;0;D;0;0;D;02. Feb;03. Feb;3.0;16515;27229
SP1;10_11;14.11.2010;Sp Gijon;Real Madrid;0;1;A;0;0;D;10.0;5.0;Jan 25;20329;74921
SP1;10_11;14.11.2010;Valencia;Getafe;2;0;H;1;0;H;Jan 55;03. Jul;05. Apr;41642;11347
SP1;10_11;14.11.2010;Zaragoza;Sevilla;1;2;A;0;1;A;02. Aug;03. Feb;02. Mrz;24632;37830
SP1;10_11;20.11.2010;Almeria;Barcelona;0;8;A;0;5;A;9.0;04. Sep;Jan 28;12486;78097
SP1;10_11;20.11.2010;Real Madrid;Ath Bilbao;5;1;H;2;1;H;Jan 18;05. Aug;13.0;74921;36642
SP1;10_11;20.11.2010;Villarreal;Valencia;1;1;D;0;1;A;02. Jan;03. Mrz;03. Jan;17263;41642
SP1;10_11;21.11.2010;Espanol;Hercules;3;0;H;1;0;H;01. Sep;03. Mrz;03. Jul;27229;14190
SP1;10_11;21.11.2010;La Coruna;Malaga;3;0;H;2;0;H;2.0;03. Mrz;03. Mrz;18932;23918
SP1;10_11;21.11.2010;Levante;Santander;3;1;H;3;0;H;02. Mrz;03. Feb;02. Aug;7184;16515
SP1;10_11;21.11.2010;Osasuna;Sp Gijon;1;0;H;0;0;D;Jan 85;03. Apr;03. Aug;17008;20329
SP1;10_11;21.11.2010;Sevilla;Mallorca;1;2;A;0;1;A;01. Jun;03. Jun;5.0;37830;13036
SP1;10_11;21.11.2010;Sociedad;Ath Madrid;2;4;A;1;0;H;02. Jul;03. Feb;02. Apr;19927;40815
SP1;10_11;22.11.2010;Getafe;Zaragoza;1;1;D;0;1;A;Jan 75;03. Apr;04. Mrz;11347;24632
SP1;10_11;27.11.2010;Ath Madrid;Espanol;2;3;A;1;1;D;01. Jul;03. Mai;04. Apr;40815;27229
SP1;10_11;27.11.2010;Sevilla;Getafe;1;3;A;1;0;H;01. Jun;03. Jun;5.0;37830;11347
SP1;10_11;27.11.2010;Zaragoza;Villarreal;0;3;A;0;2;A;02. Sep;03. Feb;Feb 25;24632;17263
SP1;10_11;28.11.2010;Ath Bilbao;Osasuna;1;0;H;0;0;D;01. Jul;03. Mai;04. Apr;36642;17008
SP1;10_11;28.11.2010;Hercules;Levante;3;1;H;1;1;D;Jan 85;03. Apr;03. Aug;14190;7184
SP1;10_11;28.11.2010;Mallorca;Malaga;2;0;H;0;0;D;01. Jul;03. Mai;04. Apr;13036;23918
SP1;10_11;28.11.2010;Santander;La Coruna;1;0;H;0;0;D;02. Mrz;03. Feb;02. Aug;16515;18932
SP1;10_11;28.11.2010;Sp Gijon;Sociedad;1;3;A;1;2;A;2.0;03. Mrz;03. Mrz;20329;19927
SP1;10_11;28.11.2010;Valencia;Almeria;2;1;H;1;0;H;01. Apr;04. Jan;7.0;41642;12486
SP1;10_11;29.11.2010;Barcelona;Real Madrid;5;0;H;2;0;H;2.0;03. Mrz;03. Mrz;78097;74921
SP1;10_11;04.12.2010;Levante;Ath Madrid;2;0;H;1;0;H;03. Jul;03. Mrz;01. Sep;7184;40815
SP1;10_11;04.12.2010;Osasuna;Barcelona;0;3;A;0;1;A;10.0;5.0;Jan 25;17008;78097
SP1;10_11;04.12.2010;Real Madrid;Valencia;2;0;H;0;0;D;Jan 33;04. Aug;07. Mrz;74921;41642
SP1;10_11;05.12.2010;Almeria;Zaragoza;1;1;D;0;0;D;02. Jan;03. Mrz;03. Jan;12486;24632
SP1;10_11;05.12.2010;Espanol;Sp Gijon;1;0;H;0;0;D;Jan 65;03. Mai;04. Jun;27229;20329
SP1;10_11;05.12.2010;Getafe;Mallorca;3;0;H;2;0;H;2.0;03. Mrz;03. Mrz;11347;13036
SP1;10_11;05.12.2010;Malaga;Santander;4;1;H;2;1;H;02. Jan;03. Mrz;03. Jan;23918;16515
SP1;10_11;05.12.2010;Sociedad;Ath Bilbao;2;0;H;1;0;H;02. Mrz;03. Feb;02. Aug;19927;36642
SP1;10_11;05.12.2010;Villarreal;Sevilla;1;0;H;1;0;H;01. Sep;03. Mrz;03. Jul;17263;37830
SP1;10_11;06.12.2010;La Coruna;Hercules;1;0;H;0;0;D;Jan 85;03. Apr;03. Aug;18932;14190
SP1;10_11;11.12.2010;Ath Madrid;La Coruna;2;0;H;2;0;H;Jan 55;03. Jul;05. Apr;40815;18932
SP1;10_11;11.12.2010;Getafe;Villarreal;1;0;H;0;0;D;02. Mai;03. Mrz;02. Mai;11347;17263
SP1;10_11;11.12.2010;Sevilla;Almeria;1;3;A;0;0;D;01. Apr;04. Jan;7.0;37830;12486
SP1;10_11;12.12.2010;Ath Bilbao;Espanol;2;1;H;0;1;A;01. Sep;03. Mrz;03. Jul;36642;27229
SP1;10_11;12.12.2010;Barcelona;Sociedad;5;0;H;2;0;H;01. Jan;07. Mrz;15.0;78097;19927
SP1;10_11;12.12.2010;Hercules;Malaga;4;1;H;0;1;A;01. Sep;03. Mrz;03. Jul;14190;23918
SP1;10_11;12.12.2010;Mallorca;Santander;0;1;A;0;0;D;Jan 65;03. Mai;04. Jun;13036;16515
SP1;10_11;12.12.2010;Sp Gijon;Levante;1;1;D;0;0;D;2.0;03. Mrz;03. Mrz;20329;7184
SP1;10_11;12.12.2010;Zaragoza;Real Madrid;1;3;A;0;2;A;10.0;5.0;Jan 25;24632;74921
SP1;10_11;13.12.2010;Valencia;Osasuna;3;3;D;3;1;H;01. Apr;04. Jan;7.0;41642;17008
SP1;10_11;18.12.2010;Espanol;Barcelona;1;5;A;0;2;A;07. Aug;04. Jun;Jan 33;27229;78097
SP1;10_11;18.12.2010;La Coruna;Sp Gijon;1;1;D;1;0;H;Jan 85;03. Apr;03. Aug;18932;20329
SP1;10_11;18.12.2010;Levante;Ath Bilbao;1;2;A;1;1;D;02. Apr;03. Mrz;Feb 65;7184;36642
SP1;10_11;18.12.2010;Sociedad;Valencia;1;2;A;1;1;D;Feb 75;03. Mrz;02. Mrz;19927;41642
SP1;10_11;18.12.2010;Villarreal;Mallorca;3;1;H;2;1;H;01. Mai;03. Aug;05. Jul;17263;13036
SP1;10_11;19.12.2010;Almeria;Getafe;2;3;A;2;1;H;02. Apr;03. Feb;02. Jul;12486;11347
SP1;10_11;19.12.2010;Malaga;Ath Madrid;0;3;A;0;1;A;03. Jan;03. Mrz;02. Jan;23918;40815
SP1;10_11;19.12.2010;Osasuna;Zaragoza;0;0;D;0;0;D;Jan 85;03. Apr;03. Aug;17008;24632
SP1;10_11;19.12.2010;Real Madrid;Sevilla;1;0;H;0;0;D;Jan 22;05. Mrz;11.0;74921;37830
SP1;10_11;20.12.2010;Santander;Hercules;0;0;D;0;0;D;2.0;03. Mrz;03. Mrz;16515;14190
SP1;10_11;02.01.2011;Ath Bilbao;La Coruna;1;2;A;0;1;A;01. Jul;03. Mai;04. Apr;36642;18932
SP1;10_11;02.01.2011;Barcelona;Levante;2;1;H;0;0;D;01. Jul;07. Mai;20.0;78097;7184
SP1;10_11;02.01.2011;Sevilla;Osasuna;1;0;H;1;0;H;01. Jun;03. Jun;5.0;37830;17008
SP1;10_11;02.01.2011;Sp Gijon;Malaga;1;2;A;1;1;D;02. Jan;03. Mrz;03. Jan;20329;23918
SP1;10_11;02.01.2011;Valencia;Espanol;2;1;H;1;1;D;01. Jun;03. Jun;5.0;41642;27229
SP1;10_11;03.01.2011;Ath Madrid;Santander;0;0;D;0;0;D;Jan 45;03. Sep;06. Mai;40815;16515
